	station_id	stationname	date	daytype	rides
815111	40370	Washington/Dearborn	11/05/2003	W	9,528
815138	40370	Washington/Dearborn	06/03/2007	U	1,958
815167	40370	Washington/Dearborn	12/20/2013	W	12,596
815402	40370	Washington/Dearborn	09/06/2003	A	3,267
815573	40370	Washington/Dearborn	12/11/2015	W	14,196
815714	40370	Washington/Dearborn	10/10/2002	W	10,323
815898	40370	Washington/Dearborn	12/07/2004	W	10,160
816010	40370	Washington/Dearborn	12/13/2002	W	10,022
816169	40370	Washington/Dearborn	05/24/2009	U	702
816315	40370	Washington/Dearborn	09/28/2002	A	3,003
816329	40370	Washington/Dearborn	09/04/2012	W	9,288
816348	40370	Washington/Dearborn	10/19/2008	U	2,379
816614	40370	Washington/Dearborn	04/22/2016	W	11,520
816997	40370	Washington/Dearborn	01/18/2013	W	9,181
817093	40370	Washington/Dearborn	04/09/2002	W	9,308
817119	40370	Washington/Dearborn	02/01/2004	U	1,318
817768	40370	Washington/Dearborn	01/28/2005	W	9,287
818082	40370	Washington/Dearborn	06/18/2007	W	7,424
818228	40370	Washington/Dearborn	05/16/2005	W	9,758
818405	40370	Washington/Dearborn	01/29/2017	U	3,446
818479	40370	Washington/Dearborn	08/10/2011	W	9,313
818662	40370	Washington/Dearborn	08/24/2003	U	2,053
818680	40370	Washington/Dearborn	08/14/2002	W	9,458
818978	40370	Washington/Dearborn	02/18/2012	A	3,903
819123	40370	Washington/Dearborn	03/17/2010	W	7,767
819272	40370	Washington/Dearborn	06/05/2016	U	5,533
819687	40370	Washington/Dearborn	06/23/2002	U	1,867
819784	40370	Washington/Dearborn	04/25/2003	W	8,677
819902	40370	Washington/Dearborn	05/12/2003	W	8,772
819941	40370	Washington/Dearborn	10/07/2009	W	7,403
820005	40370	Washington/Dearborn	08/18/2014	W	11,268
820059	40370	Washington/Dearborn	09/18/2015	W	13,015
820465	40370	Washington/Dearborn	09/20/2009	U	0
820547	40370	Washington/Dearborn	03/26/2017	U	3,857
820568	40370	Washington/Dearborn	02/08/2013	W	9,113
820570	40370	Washington/Dearborn	01/18/2011	W	8,577
820605	40370	Washington/Dearborn	04/27/2011	W	9,106
820628	40370	Washington/Dearborn	04/23/2013	W	9,778
820874	40370	Washington/Dearborn	10/13/2001	A	2,288
820907	40370	Washington/Dearborn	08/04/2002	U	1,881
821033	40370	Washington/Dearborn	06/19/2015	W	12,358
821121	40370	Washington/Dearborn	07/12/2001	W	10,294
821298	40370	Washington/Dearborn	03/01/2004	W	7,197
821330	40370	Washington/Dearborn	06/21/2009	U	604
821656	40370	Washington/Dearborn	08/10/2004	W	9,635
821788	40370	Washington/Dearborn	02/13/2009	W	7,227
821874	40370	Washington/Dearborn	08/11/2016	W	12,829
821963	40370	Washington/Dearborn	08/17/2003	U	2,382
822266	40370	Washington/Dearborn	06/26/2011	U	3,451
822471	40370	Washington/Dearborn	02/24/2011	W	8,664
822744	40370	Washington/Dearborn	01/29/2007	W	7,401
822866	40370	Washington/Dearborn	05/16/2006	W	9,303
822978	40370	Washington/Dearborn	11/02/2007	W	7,177
823388	40370	Washington/Dearborn	05/20/2009	W	7,319
823543	40370	Washington/Dearborn	11/04/2017	A	5,567
823782	40370	Washington/Dearborn	05/18/2001	W	9,237
823784	40370	Washington/Dearborn	01/04/2002	W	8,636
823898	40370	Washington/Dearborn	05/06/2012	U	2,564
824594	40370	Washington/Dearborn	01/02/2010	A	1,748
824646	40370	Washington/Dearborn	07/10/2001	W	9,857
824783	40370	Washington/Dearborn	11/12/2011	A	3,966
824806	40370	Washington/Dearborn	04/03/2013	W	9,701
825101	40370	Washington/Dearborn	05/29/2014	W	11,627
825255	40370	Washington/Dearborn	09/13/2009	U	0
825258	40370	Washington/Dearborn	11/10/2009	W	7,079
825329	40370	Washington/Dearborn	07/29/2010	W	9,043
825483	40370	Washington/Dearborn	02/04/2006	A	2,745
825590	40370	Washington/Dearborn	09/05/2003	W	9,684
825697	40370	Washington/Dearborn	02/15/2015	U	3,036
825807	40370	Washington/Dearborn	10/05/2007	W	7,027
825910	40370	Washington/Dearborn	12/26/2010	U	1,871
825961	40370	Washington/Dearborn	02/21/2002	W	9,253
825999	40370	Washington/Dearborn	12/06/2007	W	7,523
826020	40370	Washington/Dearborn	09/02/2008	W	7,071
826035	40370	Washington/Dearborn	10/14/2011	W	9,301
826118	40370	Washington/Dearborn	09/29/2003	W	9,802
826296	40370	Washington/Dearborn	08/30/2002	W	9,392
826318	40370	Washington/Dearborn	10/25/2011	W	9,069
826614	40370	Washington/Dearborn	08/20/2001	W	9,190
826640	40370	Washington/Dearborn	04/11/2013	W	9,851
826729	40370	Washington/Dearborn	12/01/2003	W	9,449
827012	40370	Washington/Dearborn	09/13/2008	A	2,332
827017	40370	Washington/Dearborn	07/31/2009	W	6,969
827117	40370	Washington/Dearborn	08/18/2006	W	7,862
827447	40370	Washington/Dearborn	07/06/2004	W	9,161
827740	40370	Washington/Dearborn	06/15/2010	W	8,233
827816	40370	Washington/Dearborn	10/03/2015	A	5,889
827865	40370	Washington/Dearborn	09/15/2009	W	7,332
828107	40370	Washington/Dearborn	02/13/2008	W	7,274
828281	40370	Washington/Dearborn	04/26/2014	A	4,935
828356	40370	Washington/Dearborn	12/11/2003	W	9,428
828405	40370	Washington/Dearborn	06/26/2008	W	8,054
828947	40370	Washington/Dearborn	05/18/2011	W	8,601
829117	40370	Washington/Dearborn	11/22/2004	W	10,061
829156	40370	Washington/Dearborn	01/24/2016	U	3,495
829304	40370	Washington/Dearborn	11/27/2012	W	10,032
829580	40370	Washington/Dearborn	03/24/2007	A	2,739
829606	40370	Washington/Dearborn	09/24/2008	W	7,808
829737	40370	Washington/Dearborn	06/19/2003	W	10,033
829842	40370	Washington/Dearborn	04/23/2015	W	11,736
829923	40370	Washington/Dearborn	07/31/2004	A	4,813
830065	40370	Washington/Dearborn	01/15/2008	W	6,953
830137	40370	Washington/Dearborn	12/28/2002	A	2,813
830167	40370	Washington/Dearborn	02/17/2005	W	9,799
830686	40370	Washington/Dearborn	06/07/2005	W	10,183
830787	40370	Washington/Dearborn	07/19/2008	A	2,734
830868	40370	Washington/Dearborn	09/16/2005	W	10,748
831000	40370	Washington/Dearborn	08/29/2017	W	13,359
831163	40370	Washington/Dearborn	05/30/2016	U	5,488
831865	40370	Washington/Dearborn	01/02/2007	W	5,856
831928	40370	Washington/Dearborn	04/16/2015	W	11,676
832038	40370	Washington/Dearborn	08/26/2012	U	2,404
832155	40370	Washington/Dearborn	12/06/2003	A	4,875
832177	40370	Washington/Dearborn	01/12/2011	W	8,320
832455	40370	Washington/Dearborn	06/03/2008	W	7,742
832489	40370	Washington/Dearborn	09/24/2005	A	4,388
832598	40370	Washington/Dearborn	09/01/2016	W	12,666
832647	40370	Washington/Dearborn	01/07/2016	W	11,634
832697	40370	Washington/Dearborn	03/15/2017	W	13,299
832840	40370	Washington/Dearborn	05/17/2003	A	3,103
832914	40370	Washington/Dearborn	08/01/2017	W	13,572
833200	40370	Washington/Dearborn	06/18/2016	A	7,306
833281	40370	Washington/Dearborn	06/13/2013	W	11,184
833316	40370	Washington/Dearborn	09/17/2005	A	4,632
833365	40370	Washington/Dearborn	04/05/2005	W	9,947
833559	40370	Washington/Dearborn	03/02/2010	W	7,908
833722	40370	Washington/Dearborn	12/21/2002	A	4,178
833909	40370	Washington/Dearborn	06/30/2012	A	4,415
834007	40370	Washington/Dearborn	07/08/2011	W	9,019
834195	40370	Washington/Dearborn	08/05/2010	W	8,897
834305	40370	Washington/Dearborn	09/15/2002	U	1,724
834317	40370	Washington/Dearborn	05/13/2005	W	9,407
834794	40370	Washington/Dearborn	06/20/2007	W	8,050
835074	40370	Washington/Dearborn	02/20/2001	W	9,205
835106	40370	Washington/Dearborn	12/09/2005	W	9,568
835769	40370	Washington/Dearborn	06/01/2013	A	5,280
835868	40370	Washington/Dearborn	02/09/2012	W	9,359
836061	40370	Washington/Dearborn	01/18/2005	W	9,426
836117	40370	Washington/Dearborn	10/08/2008	W	7,861
836168	40370	Washington/Dearborn	09/19/2011	W	8,723
836224	40370	Washington/Dearborn	11/05/2017	U	4,422
836273	40370	Washington/Dearborn	11/24/2009	W	7,561
836339	40370	Washington/Dearborn	03/28/2014	W	11,039
836894	40370	Washington/Dearborn	08/22/2012	W	10,447
836922	40370	Washington/Dearborn	08/25/2004	W	9,306
837273	40370	Washington/Dearborn	08/17/2015	W	11,829
837519	40370	Washington/Dearborn	06/21/2004	W	9,218
837607	40370	Washington/Dearborn	07/02/2005	A	6,701
837623	40370	Washington/Dearborn	10/10/2004	U	3,408
837646	40370	Washington/Dearborn	11/23/2003	U	1,790
837675	40370	Washington/Dearborn	08/20/2017	U	5,609
837724	40370	Washington/Dearborn	02/12/2015	W	9,969
837805	40370	Washington/Dearborn	04/04/2001	W	9,336
838035	40370	Washington/Dearborn	10/24/2001	W	9,561
838249	40370	Washington/Dearborn	11/05/2014	W	11,574
838305	40370	Washington/Dearborn	01/06/2008	U	1,398
838409	40370	Washington/Dearborn	07/19/2017	W	13,937
838576	40370	Washington/Dearborn	09/04/2010	A	3,520
838578	40370	Washington/Dearborn	10/26/2006	W	8,409
838599	40370	Washington/Dearborn	04/09/2006	U	2,151
838728	40370	Washington/Dearborn	12/21/2013	A	7,553
838930	40370	Washington/Dearborn	06/14/2003	A	3,033
839003	40370	Washington/Dearborn	03/05/2014	W	11,680
839011	40370	Washington/Dearborn	11/21/2014	W	11,985
839059	40370	Washington/Dearborn	11/25/2011	W	6,927
839212	40370	Washington/Dearborn	07/20/2014	U	5,393
839659	40370	Washington/Dearborn	04/11/2004	U	1,196
839810	40370	Washington/Dearborn	08/10/2013	A	6,152
839989	40370	Washington/Dearborn	12/08/2008	W	7,785
840023	40370	Washington/Dearborn	04/06/2012	W	8,333
840238	40370	Washington/Dearborn	08/12/2003	W	9,675
840380	40370	Washington/Dearborn	03/29/2015	U	3,527
840421	40370	Washington/Dearborn	08/17/2004	W	9,780
840460	40370	Washington/Dearborn	02/07/2014	W	11,146
840495	40370	Washington/Dearborn	06/04/2017	U	5,353
840544	40370	Washington/Dearborn	10/14/2012	U	2,870
840632	40370	Washington/Dearborn	07/13/2013	A	7,909
840690	40370	Washington/Dearborn	09/25/2011	U	2,202
840790	40370	Washington/Dearborn	08/04/2004	W	9,670
840884	40370	Washington/Dearborn	07/18/2017	W	14,363
840891	40370	Washington/Dearborn	05/07/2001	W	9,243
841105	40370	Washington/Dearborn	09/09/2002	W	9,697
841522	40370	Washington/Dearborn	06/25/2003	W	9,591
841731	40370	Washington/Dearborn	04/09/2004	W	7,796
842009	40370	Washington/Dearborn	10/06/2010	W	8,603
842089	40370	Washington/Dearborn	01/26/2008	A	2,044
842094	40370	Washington/Dearborn	10/01/2009	W	7,319
842106	40370	Washington/Dearborn	08/11/2006	W	8,440
842128	40370	Washington/Dearborn	07/31/2003	W	10,085
842137	40370	Washington/Dearborn	02/17/2012	W	9,503
842743	40370	Washington/Dearborn	03/08/2002	W	9,147
842894	40370	Washington/Dearborn	08/28/2012	W	10,006
842963	40370	Washington/Dearborn	09/25/2008	W	8,147
843061	40370	Washington/Dearborn	12/10/2016	A	8,279
843076	40370	Washington/Dearborn	04/24/2013	W	9,577
843097	40370	Washington/Dearborn	02/14/2003	W	8,859
843199	40370	Washington/Dearborn	06/20/2016	W	12,700
843202	40370	Washington/Dearborn	03/06/2010	A	2,703
843237	40370	Washington/Dearborn	12/01/2013	U	5,481
843402	40370	Washington/Dearborn	07/08/2002	W	9,649
843428	40370	Washington/Dearborn	07/05/2016	W	12,284
843810	40370	Washington/Dearborn	10/22/2013	W	11,256
843838	40370	Washington/Dearborn	04/24/2009	W	7,152
843849	40370	Washington/Dearborn	11/26/2013	W	14,357
843990	40370	Washington/Dearborn	03/15/2010	W	7,373
843997	40370	Washington/Dearborn	10/24/2007	W	7,305
844284	40370	Washington/Dearborn	12/04/2016	U	5,354
844287	40370	Washington/Dearborn	07/25/2011	W	9,357
844470	40370	Washington/Dearborn	03/28/2010	U	1,557
844489	40370	Washington/Dearborn	05/26/2002	U	1,609
844598	40370	Washington/Dearborn	09/07/2015	U	5,033
844754	40370	Washington/Dearborn	12/09/2014	W	11,545
844766	40370	Washington/Dearborn	02/08/2009	U	1,393
844830	40370	Washington/Dearborn	04/20/2002	A	2,674
844911	40370	Washington/Dearborn	05/15/2016	U	4,905
844928	40370	Washington/Dearborn	09/14/2012	W	9,888
845343	40370	Washington/Dearborn	11/24/2006	W	7,964
845350	40370	Washington/Dearborn	07/16/2009	W	7,686
845677	40370	Washington/Dearborn	09/26/2007	W	7,059
846005	40370	Washington/Dearborn	11/12/2010	W	8,391
846031	40370	Washington/Dearborn	09/24/2013	W	11,388
846063	40370	Washington/Dearborn	09/22/2011	W	9,077
846083	40370	Washington/Dearborn	02/09/2014	U	3,406
846126	40370	Washington/Dearborn	02/10/2002	U	1,354
846141	40370	Washington/Dearborn	07/07/2017	W	14,030
846219	40370	Washington/Dearborn	12/11/2010	A	4,243
846238	40370	Washington/Dearborn	05/02/2017	W	12,613
846257	40370	Washington/Dearborn	01/21/2003	W	9,252
846299	40370	Washington/Dearborn	03/26/2006	U	2,093
846441	40370	Washington/Dearborn	11/04/2008	W	6,839
846580	40370	Washington/Dearborn	09/28/2014	U	4,479
846619	40370	Washington/Dearborn	10/20/2002	U	1,961
846915	40370	Washington/Dearborn	07/14/2007	A	1,184
846930	40370	Washington/Dearborn	07/22/2011	W	8,771
847389	40370	Washington/Dearborn	05/23/2015	A	6,654
847400	40370	Washington/Dearborn	11/11/2016	W	11,159
847426	40370	Washington/Dearborn	06/06/2007	W	7,964
847432	40370	Washington/Dearborn	12/30/2001	U	1,436
847453	40370	Washington/Dearborn	03/14/2014	W	12,198
847615	40370	Washington/Dearborn	03/04/2003	W	9,597
847843	40370	Washington/Dearborn	12/02/2016	W	14,002
847864	40370	Washington/Dearborn	04/13/2006	W	9,308
847965	40370	Washington/Dearborn	08/03/2013	A	6,986
848044	40370	Washington/Dearborn	08/05/2003	W	9,766
848119	40370	Washington/Dearborn	04/20/2004	W	9,178
848178	40370	Washington/Dearborn	08/23/2010	W	7,793
848199	40370	Washington/Dearborn	12/18/2003	W	9,265
848328	40370	Washington/Dearborn	06/26/2013	W	10,726
849247	40370	Washington/Dearborn	09/24/2004	W	9,634
849327	40370	Washington/Dearborn	11/08/2004	W	10,395
849441	40370	Washington/Dearborn	04/01/2005	W	9,631
849641	40370	Washington/Dearborn	11/26/2002	W	9,859
849754	40370	Washington/Dearborn	02/15/2017	W	12,417
850019	40370	Washington/Dearborn	03/18/2006	A	4,287
850269	40370	Washington/Dearborn	09/15/2017	W	13,974
850602	40370	Washington/Dearborn	12/12/2011	W	9,483
850707	40370	Washington/Dearborn	11/02/2013	A	5,422
850749	40370	Washington/Dearborn	09/01/2014	U	4,446
850979	40370	Washington/Dearborn	04/23/2009	W	7,427
851337	40370	Washington/Dearborn	01/01/2017	U	3,825
851399	40370	Washington/Dearborn	08/31/2007	W	6,769
851762	40370	Washington/Dearborn	04/03/2007	W	7,217
852121	40370	Washington/Dearborn	09/25/2017	W	13,196
852229	40370	Washington/Dearborn	01/09/2004	W	8,524
852379	40370	Washington/Dearborn	05/06/2003	W	9,067
852507	40370	Washington/Dearborn	04/13/2002	A	2,824
852581	40370	Washington/Dearborn	06/12/2009	W	7,001
852662	40370	Washington/Dearborn	10/31/2006	W	8,297
852762	40370	Washington/Dearborn	04/19/2003	A	2,255
852849	40370	Washington/Dearborn	03/27/2006	W	8,576
853234	40370	Washington/Dearborn	08/27/2001	W	9,425
853303	40370	Washington/Dearborn	04/04/2012	W	9,596
853329	40370	Washington/Dearborn	01/23/2008	W	6,921
853508	40370	Washington/Dearborn	07/29/2007	U	1,787
853577	40370	Washington/Dearborn	06/10/2006	A	3,518
853649	40370	Washington/Dearborn	09/09/2012	U	3,327
853686	40370	Washington/Dearborn	09/26/2017	W	13,122
853715	40370	Washington/Dearborn	05/06/2009	W	7,199
853727	40370	Washington/Dearborn	11/22/2002	W	9,296
853809	40370	Washington/Dearborn	01/27/2001	A	2,252
853953	40370	Washington/Dearborn	03/22/2013	W	9,419
854164	40370	Washington/Dearborn	06/16/2007	A	3,553
854315	40370	Washington/Dearborn	04/24/2014	W	11,269
854323	40370	Washington/Dearborn	09/04/2009	W	6,987
854459	40370	Washington/Dearborn	11/02/2010	W	7,945
854515	40370	Washington/Dearborn	01/19/2015	W	6,877
854733	40370	Washington/Dearborn	12/05/2016	W	13,141
854830	40370	Washington/Dearborn	09/04/2002	W	9,751
855574	40370	Washington/Dearborn	09/25/2003	W	9,887
855612	40370	Washington/Dearborn	09/17/2017	U	5,121
856172	40370	Washington/Dearborn	11/19/2006	U	2,063
856443	40370	Washington/Dearborn	12/11/2009	W	7,117
856508	40370	Washington/Dearborn	04/30/2015	W	11,857
856641	40370	Washington/Dearborn	11/03/2009	W	7,221
856766	40370	Washington/Dearborn	05/21/2009	W	7,256
856809	40370	Washington/Dearborn	12/28/2005	W	8,022
856896	40370	Washington/Dearborn	08/12/2005	W	10,168
857202	40370	Washington/Dearborn	07/28/2011	W	9,302
857203	40370	Washington/Dearborn	02/07/2016	U	3,535
857390	40370	Washington/Dearborn	01/13/2005	W	9,483
857678	40370	Washington/Dearborn	10/08/2004	W	10,103
857700	40370	Washington/Dearborn	06/08/2009	W	7,084
857758	40370	Washington/Dearborn	02/25/2004	W	9,575
858175	40370	Washington/Dearborn	01/13/2009	W	7,023
858191	40370	Washington/Dearborn	04/07/2016	W	12,220
858345	40370	Washington/Dearborn	06/22/2016	W	12,729
858476	40370	Washington/Dearborn	12/05/2004	U	3,233
858529	40370	Washington/Dearborn	04/13/2011	W	8,455
858624	40370	Washington/Dearborn	11/01/2006	W	8,145
858671	40370	Washington/Dearborn	04/05/2013	W	9,551
858709	40370	Washington/Dearborn	09/01/2001	A	2,783
858817	40370	Washington/Dearborn	01/07/2009	W	7,370
859096	40370	Washington/Dearborn	09/10/2007	W	6,820
859127	40370	Washington/Dearborn	12/19/2005	W	8,862
859131	40370	Washington/Dearborn	05/17/2009	U	590
859155	40370	Washington/Dearborn	03/23/2011	W	8,776
859317	40370	Washington/Dearborn	03/08/2001	W	9,268
859433	40370	Washington/Dearborn	03/25/2017	A	4,876
859442	40370	Washington/Dearborn	08/04/2001	A	2,685
859463	40370	Washington/Dearborn	11/15/2016	W	12,977
859477	40370	Washington/Dearborn	08/30/2010	W	8,018
859709	40370	Washington/Dearborn	02/20/2012	W	6,232
859794	40370	Washington/Dearborn	12/03/2004	W	10,322
859828	40370	Washington/Dearborn	02/15/2006	W	9,010
859861	40370	Washington/Dearborn	03/09/2007	W	7,303
859911	40370	Washington/Dearborn	01/20/2010	W	7,509
859961	40370	Washington/Dearborn	12/07/2013	A	7,554
860489	40370	Washington/Dearborn	08/13/2007	W	7,068
860526	40370	Washington/Dearborn	08/02/2004	W	9,538
860924	40370	Washington/Dearborn	03/14/2015	A	10,279
861030	40370	Washington/Dearborn	12/03/2010	W	9,516
861188	40370	Washington/Dearborn	06/04/2006	U	2,724
861496	40370	Washington/Dearborn	11/15/2011	W	9,345
861552	40370	Washington/Dearborn	05/07/2014	W	11,417
861719	40370	Washington/Dearborn	07/17/2016	U	5,851
861720	40370	Washington/Dearborn	03/11/2008	W	7,163
861941	40370	Washington/Dearborn	05/19/2017	W	12,561
862105	40370	Washington/Dearborn	08/06/2010	W	8,576
862221	40370	Washington/Dearborn	08/18/2008	W	7,608
862294	40370	Washington/Dearborn	12/01/2004	W	10,609
862731	40370	Washington/Dearborn	10/10/2007	W	7,277
862799	40370	Washington/Dearborn	04/10/2011	U	2,453
863098	40370	Washington/Dearborn	04/26/2017	W	12,431
863452	40370	Washington/Dearborn	02/22/2012	W	9,670
863550	40370	Washington/Dearborn	01/29/2001	W	8,852
863576	40370	Washington/Dearborn	03/26/2009	W	7,257
863620	40370	Washington/Dearborn	01/04/2013	W	8,504
863783	40370	Washington/Dearborn	09/04/2007	W	6,873
863987	40370	Washington/Dearborn	10/30/2002	W	10,087
864036	40370	Washington/Dearborn	02/07/2004	A	2,946
864161	40370	Washington/Dearborn	01/20/2015	W	11,392
864170	40370	Washington/Dearborn	09/10/2003	W	10,065
864187	40370	Washington/Dearborn	06/07/2004	W	9,383
864262	40370	Washington/Dearborn	12/13/2009	U	0
864317	40370	Washington/Dearborn	07/02/2003	W	10,070
864359	40370	Washington/Dearborn	09/11/2009	W	6,982
864376	40370	Washington/Dearborn	08/29/2004	U	2,579
864643	40370	Washington/Dearborn	09/06/2015	U	6,263
864900	40370	Washington/Dearborn	06/18/2010	W	7,208
864972	40370	Washington/Dearborn	05/30/2009	A	1,151
864983	40370	Washington/Dearborn	06/21/2003	A	3,308
864991	40370	Washington/Dearborn	05/10/2012	W	9,553
865036	40370	Washington/Dearborn	08/02/2005	W	10,236
865325	40370	Washington/Dearborn	01/01/2009	U	1,206
866129	40370	Washington/Dearborn	03/19/2001	W	9,178
866302	40370	Washington/Dearborn	04/28/2013	U	3,082
866702	40370	Washington/Dearborn	01/27/2017	W	12,071
867383	40370	Washington/Dearborn	11/01/2004	W	9,454
867489	40370	Washington/Dearborn	07/24/2009	W	7,404
867754	40370	Washington/Dearborn	01/31/2009	A	2,318
867841	40370	Washington/Dearborn	11/01/2015	U	4,819
867934	40370	Washington/Dearborn	06/22/2014	U	5,217
867967	40370	Washington/Dearborn	10/26/2008	U	2,152
868344	40370	Washington/Dearborn	03/13/2017	W	12,317
868435	40370	Washington/Dearborn	09/27/2009	U	0
868500	40370	Washington/Dearborn	03/28/2008	W	6,900
868607	40370	Washington/Dearborn	06/13/2017	W	13,612
868759	40370	Washington/Dearborn	06/22/2001	W	9,502
868880	40370	Washington/Dearborn	07/10/2012	W	9,678
868993	40370	Washington/Dearborn	06/09/2014	W	11,483
869107	40370	Washington/Dearborn	03/14/2006	W	9,191
869267	40370	Washington/Dearborn	03/11/2013	W	9,776
870286	40370	Washington/Dearborn	03/06/2016	U	4,286
870425	40370	Washington/Dearborn	02/15/2014	A	5,381
870439	40370	Washington/Dearborn	10/07/2002	W	9,840
870440	40370	Washington/Dearborn	10/17/2012	W	10,057
870532	40370	Washington/Dearborn	01/27/2014	W	7,447
870700	40370	Washington/Dearborn	09/21/2005	W	10,973
870731	40370	Washington/Dearborn	10/28/2006	A	3,657
871105	40370	Washington/Dearborn	02/27/2012	W	9,348
871244	40370	Washington/Dearborn	05/15/2017	W	12,700
871389	40370	Washington/Dearborn	06/27/2002	W	10,064
871477	40370	Washington/Dearborn	12/15/2003	W	9,510
871567	40370	Washington/Dearborn	08/29/2002	W	8,250
871931	40370	Washington/Dearborn	11/24/2016	U	3,505
871965	40370	Washington/Dearborn	05/04/2009	W	6,985
872288	40370	Washington/Dearborn	10/03/2016	W	12,260
873007	40370	Washington/Dearborn	11/28/2004	U	3,047
873161	40370	Washington/Dearborn	05/04/2012	W	9,501
873301	40370	Washington/Dearborn	05/17/2005	W	10,103
873425	40370	Washington/Dearborn	11/06/2006	W	7,892
873498	40370	Washington/Dearborn	05/03/2012	W	9,664
873640	40370	Washington/Dearborn	11/04/2003	W	9,246
873675	40370	Washington/Dearborn	12/29/2007	A	2,549
873679	40370	Washington/Dearborn	09/16/2017	A	6,723
873696	40370	Washington/Dearborn	03/09/2001	W	9,087
873772	40370	Washington/Dearborn	07/20/2017	W	13,763
873774	40370	Washington/Dearborn	11/06/2001	W	9,689
873940	40370	Washington/Dearborn	12/29/2008	W	7,163
873970	40370	Washington/Dearborn	06/24/2007	U	2,327
874129	40370	Washington/Dearborn	10/13/2011	W	9,577
874318	40370	Washington/Dearborn	03/09/2013	A	3,834
874382	40370	Washington/Dearborn	06/06/2004	U	2,074
874452	40370	Washington/Dearborn	09/04/2008	W	7,313
874600	40370	Washington/Dearborn	07/31/2007	W	7,611
874610	40370	Washington/Dearborn	03/03/2015	W	11,671
874668	40370	Washington/Dearborn	03/14/2005	W	9,775
874781	40370	Washington/Dearborn	10/12/2010	W	8,633
874826	40370	Washington/Dearborn	04/15/2008	W	6,014
875240	40370	Washington/Dearborn	02/18/2002	W	6,171
875287	40370	Washington/Dearborn	11/07/2015	A	6,604
875301	40370	Washington/Dearborn	05/16/2010	U	1,986
875480	40370	Washington/Dearborn	12/06/2008	A	3,906
875493	40370	Washington/Dearborn	03/04/2016	W	12,177
875543	40370	Washington/Dearborn	07/23/2011	A	3,989
875612	40370	Washington/Dearborn	05/09/2009	A	989
875876	40370	Washington/Dearborn	04/06/2015	W	11,178
875879	40370	Washington/Dearborn	01/28/2003	W	9,219
875919	40370	Washington/Dearborn	04/08/2012	U	1,861
875960	40370	Washington/Dearborn	01/10/2015	A	3,927
876306	40370	Washington/Dearborn	04/07/2009	W	7,170
876639	40370	Washington/Dearborn	01/31/2003	W	8,845
876758	40370	Washington/Dearborn	12/29/2016	W	9,772
876794	40370	Washington/Dearborn	06/14/2012	W	10,120
876800	40370	Washington/Dearborn	08/20/2008	W	7,862
877119	40370	Washington/Dearborn	06/10/2011	W	8,219
877142	40370	Washington/Dearborn	06/03/2014	W	12,264
877227	40370	Washington/Dearborn	12/09/2013	W	11,921
877241	40370	Washington/Dearborn	10/10/2013	W	11,886
877595	40370	Washington/Dearborn	04/22/2005	W	9,251
877674	40370	Washington/Dearborn	06/20/2017	W	13,590
877907	40370	Washington/Dearborn	09/14/2001	W	9,857
878161	40370	Washington/Dearborn	08/08/2013	W	11,701
878253	40370	Washington/Dearborn	08/02/2002	W	9,648
878332	40370	Washington/Dearborn	08/08/2007	W	7,341
878348	40370	Washington/Dearborn	09/16/2002	W	9,410
878468	40370	Washington/Dearborn	05/24/2007	W	7,722
878598	40370	Washington/Dearborn	01/17/2009	A	1,846
878616	40370	Washington/Dearborn	06/12/2017	W	14,030
878731	40370	Washington/Dearborn	02/14/2004	A	3,039
878820	40370	Washington/Dearborn	08/26/2009	W	6,829
878927	40370	Washington/Dearborn	08/16/2005	W	10,176
879528	40370	Washington/Dearborn	08/13/2006	U	2,374
879586	40370	Washington/Dearborn	11/15/2007	W	7,431
880024	40370	Washington/Dearborn	06/27/2012	W	10,026
880251	40370	Washington/Dearborn	10/24/2009	A	0
880287	40370	Washington/Dearborn	07/01/2004	W	10,289
880603	40370	Washington/Dearborn	07/20/2013	A	7,144
880635	40370	Washington/Dearborn	11/08/2012	W	10,048
880662	40370	Washington/Dearborn	10/23/2013	W	11,440
880678	40370	Washington/Dearborn	04/21/2016	W	11,934
880791	40370	Washington/Dearborn	11/17/2013	U	3,539
880888	40370	Washington/Dearborn	12/20/2009	U	2,811
881014	40370	Washington/Dearborn	06/03/2016	W	13,444
881179	40370	Washington/Dearborn	11/07/2003	W	9,175
881599	40370	Washington/Dearborn	04/13/2014	U	3,082
881771	40370	Washington/Dearborn	01/20/2005	W	9,673
881906	40370	Washington/Dearborn	12/31/2016	A	4,679
882109	40370	Washington/Dearborn	12/03/2011	A	5,203
882200	40370	Washington/Dearborn	02/11/2013	W	9,290
882367	40370	Washington/Dearborn	01/19/2011	W	8,462
882528	40370	Washington/Dearborn	04/17/2014	W	11,603
882603	40370	Washington/Dearborn	10/01/2006	U	2,211
882642	40370	Washington/Dearborn	06/29/2010	W	8,645
882783	40370	Washington/Dearborn	07/13/2017	W	14,053
883005	40370	Washington/Dearborn	11/18/2016	W	13,890
883226	40370	Washington/Dearborn	11/05/2009	W	7,359
883525	40370	Washington/Dearborn	12/03/2009	W	7,870
883538	40370	Washington/Dearborn	07/02/2006	U	3,368
883550	40370	Washington/Dearborn	10/21/2012	U	3,104
883622	40370	Washington/Dearborn	09/19/2001	W	9,332
884151	40370	Washington/Dearborn	07/26/2008	A	4,018
