	station_id	stationname	date	daytype	rides
72519	40890	O'Hare Airport	04/13/2019	A	8,519
72520	40890	O'Hare Airport	04/14/2019	U	7,941
72521	40890	O'Hare Airport	04/15/2019	W	11,928
72522	40890	O'Hare Airport	04/16/2019	W	10,910
72523	40890	O'Hare Airport	04/17/2019	W	10,740
72524	40890	O'Hare Airport	04/18/2019	W	12,932
72525	40890	O'Hare Airport	04/19/2019	W	11,815
72526	40890	O'Hare Airport	04/20/2019	A	8,485
72527	40890	O'Hare Airport	04/21/2019	U	11,617
72528	40890	O'Hare Airport	04/22/2019	W	12,694
72529	40890	O'Hare Airport	04/23/2019	W	10,945
72530	40890	O'Hare Airport	04/24/2019	W	10,904
72531	40890	O'Hare Airport	04/25/2019	W	11,923
72532	40890	O'Hare Airport	04/26/2019	W	12,401
72533	40890	O'Hare Airport	04/27/2019	A	8,004
72534	40890	O'Hare Airport	04/28/2019	U	10,661
72535	40890	O'Hare Airport	04/29/2019	W	11,395
72536	40890	O'Hare Airport	04/30/2019	W	9,398
76847	40890	O'Hare Airport	05/01/2019	W	10,755
76848	40890	O'Hare Airport	05/02/2019	W	12,358
76849	40890	O'Hare Airport	05/03/2019	W	13,095
76850	40890	O'Hare Airport	05/04/2019	A	9,014
76851	40890	O'Hare Airport	05/05/2019	U	10,403
76852	40890	O'Hare Airport	05/06/2019	W	11,763
76853	40890	O'Hare Airport	05/07/2019	W	10,657
76854	40890	O'Hare Airport	05/08/2019	W	11,073
76855	40890	O'Hare Airport	05/09/2019	W	12,880
76856	40890	O'Hare Airport	05/10/2019	W	14,114
76857	40890	O'Hare Airport	05/11/2019	A	10,257
76858	40890	O'Hare Airport	05/12/2019	U	11,867
76859	40890	O'Hare Airport	05/13/2019	W	12,682
76860	40890	O'Hare Airport	05/14/2019	W	11,018
76861	40890	O'Hare Airport	05/15/2019	W	11,338
76862	40890	O'Hare Airport	05/16/2019	W	12,894
76863	40890	O'Hare Airport	05/17/2019	W	13,957
76864	40890	O'Hare Airport	05/18/2019	A	9,507
76865	40890	O'Hare Airport	05/19/2019	U	11,032
76866	40890	O'Hare Airport	05/20/2019	W	13,230
76867	40890	O'Hare Airport	05/21/2019	W	11,806
76868	40890	O'Hare Airport	05/22/2019	W	12,022
76869	40890	O'Hare Airport	05/23/2019	W	13,830
76870	40890	O'Hare Airport	05/24/2019	W	14,875
76871	40890	O'Hare Airport	05/25/2019	A	10,427
76872	40890	O'Hare Airport	05/26/2019	U	9,436
76873	40890	O'Hare Airport	05/27/2019	U	11,892
76874	40890	O'Hare Airport	05/28/2019	W	13,677
76875	40890	O'Hare Airport	05/29/2019	W	11,589
76876	40890	O'Hare Airport	05/30/2019	W	12,601
76877	40890	O'Hare Airport	05/31/2019	W	13,436
81228	40890	O'Hare Airport	06/01/2019	A	8,548
81229	40890	O'Hare Airport	06/02/2019	U	11,129
81230	40890	O'Hare Airport	06/03/2019	W	11,898
81231	40890	O'Hare Airport	06/04/2019	W	11,559
81232	40890	O'Hare Airport	06/05/2019	W	11,529
81233	40890	O'Hare Airport	06/06/2019	W	13,389
81234	40890	O'Hare Airport	06/07/2019	W	14,065
81235	40890	O'Hare Airport	06/08/2019	A	9,462
81236	40890	O'Hare Airport	06/09/2019	U	11,182
81237	40890	O'Hare Airport	06/10/2019	W	12,077
81238	40890	O'Hare Airport	06/11/2019	W	11,313
81239	40890	O'Hare Airport	06/12/2019	W	12,682
81240	40890	O'Hare Airport	06/13/2019	W	14,952
81241	40890	O'Hare Airport	06/14/2019	W	13,856
81242	40890	O'Hare Airport	06/15/2019	A	8,736
81243	40890	O'Hare Airport	06/16/2019	U	10,030
81244	40890	O'Hare Airport	06/17/2019	W	8,726
81245	40890	O'Hare Airport	06/18/2019	W	7,577
81246	40890	O'Hare Airport	06/19/2019	W	8,920
81247	40890	O'Hare Airport	06/20/2019	W	13,692
81248	40890	O'Hare Airport	06/21/2019	W	12,380
81249	40890	O'Hare Airport	06/22/2019	A	6,182
81250	40890	O'Hare Airport	06/23/2019	U	5,169
81251	40890	O'Hare Airport	06/24/2019	W	6,192
81252	40890	O'Hare Airport	06/25/2019	W	6,193
81253	40890	O'Hare Airport	06/26/2019	W	8,772
81254	40890	O'Hare Airport	06/27/2019	W	12,288
81255	40890	O'Hare Airport	06/28/2019	W	13,534
81256	40890	O'Hare Airport	06/29/2019	A	9,400
81257	40890	O'Hare Airport	06/30/2019	U	9,538
85487	40890	O'Hare Airport	07/01/2019	W	12,108
85488	40890	O'Hare Airport	07/02/2019	W	10,189
85489	40890	O'Hare Airport	07/03/2019	W	12,974
85490	40890	O'Hare Airport	07/04/2019	U	11,337
85491	40890	O'Hare Airport	07/05/2019	W	9,939
85492	40890	O'Hare Airport	07/06/2019	A	9,652
85493	40890	O'Hare Airport	07/07/2019	U	13,524
85494	40890	O'Hare Airport	07/08/2019	W	13,529
85495	40890	O'Hare Airport	07/09/2019	W	12,290
85496	40890	O'Hare Airport	07/10/2019	W	11,931
85497	40890	O'Hare Airport	07/11/2019	W	13,520
85498	40890	O'Hare Airport	07/12/2019	W	14,850
85499	40890	O'Hare Airport	07/13/2019	A	9,922
85500	40890	O'Hare Airport	07/14/2019	U	11,032
85501	40890	O'Hare Airport	07/15/2019	W	12,729
85502	40890	O'Hare Airport	07/16/2019	W	11,629
85503	40890	O'Hare Airport	07/17/2019	W	11,491
85504	40890	O'Hare Airport	07/18/2019	W	12,830
85505	40890	O'Hare Airport	07/19/2019	W	15,110
85506	40890	O'Hare Airport	07/20/2019	A	9,338
85507	40890	O'Hare Airport	07/21/2019	U	10,418
85508	40890	O'Hare Airport	07/22/2019	W	13,240
85509	40890	O'Hare Airport	07/23/2019	W	11,533
85510	40890	O'Hare Airport	07/24/2019	W	11,775
85511	40890	O'Hare Airport	07/25/2019	W	13,391
85512	40890	O'Hare Airport	07/26/2019	W	14,323
85513	40890	O'Hare Airport	07/27/2019	A	9,306
85514	40890	O'Hare Airport	07/28/2019	U	11,338
85515	40890	O'Hare Airport	07/29/2019	W	11,181
85516	40890	O'Hare Airport	07/30/2019	W	11,698
85517	40890	O'Hare Airport	07/31/2019	W	13,373
89958	40890	O'Hare Airport	08/01/2019	W	15,071
89959	40890	O'Hare Airport	08/02/2019	W	13,846
89960	40890	O'Hare Airport	08/03/2019	A	10,006
89961	40890	O'Hare Airport	08/04/2019	U	11,715
89962	40890	O'Hare Airport	08/05/2019	W	12,825
89963	40890	O'Hare Airport	08/06/2019	W	11,466
89964	40890	O'Hare Airport	08/07/2019	W	12,203
89965	40890	O'Hare Airport	08/08/2019	W	13,828
89966	40890	O'Hare Airport	08/09/2019	W	14,962
89967	40890	O'Hare Airport	08/10/2019	A	9,289
89968	40890	O'Hare Airport	08/11/2019	U	10,733
89969	40890	O'Hare Airport	08/12/2019	W	11,580
89970	40890	O'Hare Airport	08/13/2019	W	11,289
89971	40890	O'Hare Airport	08/14/2019	W	11,652
89972	40890	O'Hare Airport	08/15/2019	W	12,804
89973	40890	O'Hare Airport	08/16/2019	W	13,610
89974	40890	O'Hare Airport	08/17/2019	A	9,604
89975	40890	O'Hare Airport	08/18/2019	U	10,070
89976	40890	O'Hare Airport	08/19/2019	W	13,083
89977	40890	O'Hare Airport	08/20/2019	W	10,909
89978	40890	O'Hare Airport	08/21/2019	W	11,841
89979	40890	O'Hare Airport	08/22/2019	W	13,471
89980	40890	O'Hare Airport	08/23/2019	W	14,422
89981	40890	O'Hare Airport	08/24/2019	A	9,516
89982	40890	O'Hare Airport	08/25/2019	U	10,991
89983	40890	O'Hare Airport	08/26/2019	W	11,234
89984	40890	O'Hare Airport	08/27/2019	W	10,974
89985	40890	O'Hare Airport	08/28/2019	W	10,984
89986	40890	O'Hare Airport	08/29/2019	W	12,867
89987	40890	O'Hare Airport	08/30/2019	W	14,810
89988	40890	O'Hare Airport	08/31/2019	A	11,436
94310	40890	O'Hare Airport	09/01/2019	U	10,057
94311	40890	O'Hare Airport	09/02/2019	U	13,567
94312	40890	O'Hare Airport	09/03/2019	W	11,983
94313	40890	O'Hare Airport	09/04/2019	W	10,892
94314	40890	O'Hare Airport	09/05/2019	W	11,627
94315	40890	O'Hare Airport	09/06/2019	W	11,873
94316	40890	O'Hare Airport	09/07/2019	A	9,268
94317	40890	O'Hare Airport	09/08/2019	U	10,584
94318	40890	O'Hare Airport	09/09/2019	W	11,662
94319	40890	O'Hare Airport	09/10/2019	W	10,460
94320	40890	O'Hare Airport	09/11/2019	W	10,925
94321	40890	O'Hare Airport	09/12/2019	W	13,033
94322	40890	O'Hare Airport	09/13/2019	W	15,102
94323	40890	O'Hare Airport	09/14/2019	A	10,033
94324	40890	O'Hare Airport	09/15/2019	U	11,428
94325	40890	O'Hare Airport	09/16/2019	W	12,175
94326	40890	O'Hare Airport	09/17/2019	W	10,750
94327	40890	O'Hare Airport	09/18/2019	W	11,284
94328	40890	O'Hare Airport	09/19/2019	W	13,314
94329	40890	O'Hare Airport	09/20/2019	W	14,273
94330	40890	O'Hare Airport	09/21/2019	A	9,584
94331	40890	O'Hare Airport	09/22/2019	U	11,176
94332	40890	O'Hare Airport	09/23/2019	W	12,366
94333	40890	O'Hare Airport	09/24/2019	W	10,914
94334	40890	O'Hare Airport	09/25/2019	W	11,200
94335	40890	O'Hare Airport	09/26/2019	W	12,790
94336	40890	O'Hare Airport	09/27/2019	W	10,817
94337	40890	O'Hare Airport	09/28/2019	A	36
94338	40890	O'Hare Airport	09/29/2019	U	26
94339	40890	O'Hare Airport	09/30/2019	W	34
98681	40890	O'Hare Airport	10/01/2019	W	38
98682	40890	O'Hare Airport	10/02/2019	W	19
98683	40890	O'Hare Airport	10/03/2019	W	41
98684	40890	O'Hare Airport	10/04/2019	W	44
98685	40890	O'Hare Airport	10/05/2019	A	38
98686	40890	O'Hare Airport	10/06/2019	U	28
98687	40890	O'Hare Airport	10/07/2019	W	11,570
98688	40890	O'Hare Airport	10/08/2019	W	10,613
98689	40890	O'Hare Airport	10/09/2019	W	11,708
98690	40890	O'Hare Airport	10/10/2019	W	15,922
98691	40890	O'Hare Airport	10/11/2019	W	18,760
98692	40890	O'Hare Airport	10/12/2019	A	11,821
98693	40890	O'Hare Airport	10/13/2019	U	11,510
98694	40890	O'Hare Airport	10/14/2019	W	12,769
98695	40890	O'Hare Airport	10/15/2019	W	11,323
98696	40890	O'Hare Airport	10/16/2019	W	11,199
98697	40890	O'Hare Airport	10/17/2019	W	13,861
98698	40890	O'Hare Airport	10/18/2019	W	18,227
98699	40890	O'Hare Airport	10/19/2019	A	11,009
98700	40890	O'Hare Airport	10/20/2019	U	11,826
98701	40890	O'Hare Airport	10/21/2019	W	11,696
98702	40890	O'Hare Airport	10/22/2019	W	10,229
98703	40890	O'Hare Airport	10/23/2019	W	10,805
98704	40890	O'Hare Airport	10/24/2019	W	12,437
98705	40890	O'Hare Airport	10/25/2019	W	13,490
98706	40890	O'Hare Airport	10/26/2019	A	8,278
98707	40890	O'Hare Airport	10/27/2019	U	9,481
98708	40890	O'Hare Airport	10/28/2019	W	11,503
98709	40890	O'Hare Airport	10/29/2019	W	9,614
98710	40890	O'Hare Airport	10/30/2019	W	9,198
98711	40890	O'Hare Airport	10/31/2019	W	9,261
103066	40890	O'Hare Airport	11/01/2019	W	12,425
103067	40890	O'Hare Airport	11/02/2019	A	8,356
103068	40890	O'Hare Airport	11/03/2019	U	10,117
103069	40890	O'Hare Airport	11/04/2019	W	11,548
103070	40890	O'Hare Airport	11/05/2019	W	9,670
103071	40890	O'Hare Airport	11/06/2019	W	9,565
103072	40890	O'Hare Airport	11/07/2019	W	11,887
103073	40890	O'Hare Airport	11/08/2019	W	12,476
103074	40890	O'Hare Airport	11/09/2019	A	8,860
103075	40890	O'Hare Airport	11/10/2019	U	10,219
103076	40890	O'Hare Airport	11/11/2019	W	9,440
103077	40890	O'Hare Airport	11/12/2019	W	11,341
103078	40890	O'Hare Airport	11/13/2019	W	9,483
103079	40890	O'Hare Airport	11/14/2019	W	11,194
103080	40890	O'Hare Airport	11/15/2019	W	12,138
103081	40890	O'Hare Airport	11/16/2019	A	8,126
103082	40890	O'Hare Airport	11/17/2019	U	9,713
103083	40890	O'Hare Airport	11/18/2019	W	11,189
103084	40890	O'Hare Airport	11/19/2019	W	9,894
103085	40890	O'Hare Airport	11/20/2019	W	9,610
103086	40890	O'Hare Airport	11/21/2019	W	11,124
103087	40890	O'Hare Airport	11/22/2019	W	11,815
103088	40890	O'Hare Airport	11/23/2019	A	8,606
103089	40890	O'Hare Airport	11/24/2019	U	8,920
103090	40890	O'Hare Airport	11/25/2019	W	9,869
103091	40890	O'Hare Airport	11/26/2019	W	10,747
103092	40890	O'Hare Airport	11/27/2019	W	11,864
103093	40890	O'Hare Airport	11/28/2019	U	7,350
103094	40890	O'Hare Airport	11/29/2019	W	9,355
103095	40890	O'Hare Airport	11/30/2019	A	11,732
107470	40890	O'Hare Airport	12/01/2019	U	16,442
107471	40890	O'Hare Airport	12/02/2019	W	13,692
107472	40890	O'Hare Airport	12/03/2019	W	10,890
107473	40890	O'Hare Airport	12/04/2019	W	10,139
107474	40890	O'Hare Airport	12/05/2019	W	12,085
107475	40890	O'Hare Airport	12/06/2019	W	11,737
107476	40890	O'Hare Airport	12/07/2019	A	8,152
107477	40890	O'Hare Airport	12/08/2019	U	9,151
107478	40890	O'Hare Airport	12/09/2019	W	10,453
107479	40890	O'Hare Airport	12/10/2019	W	9,109
107480	40890	O'Hare Airport	12/11/2019	W	9,087
107481	40890	O'Hare Airport	12/12/2019	W	10,982
107482	40890	O'Hare Airport	12/13/2019	W	11,747
107483	40890	O'Hare Airport	12/14/2019	A	8,123
107484	40890	O'Hare Airport	12/15/2019	U	8,896
107485	40890	O'Hare Airport	12/16/2019	W	9,770
107486	40890	O'Hare Airport	12/17/2019	W	9,597
107487	40890	O'Hare Airport	12/18/2019	W	9,553
107488	40890	O'Hare Airport	12/19/2019	W	9,941
107489	40890	O'Hare Airport	12/20/2019	W	10,349
107490	40890	O'Hare Airport	12/21/2019	A	7,949
107491	40890	O'Hare Airport	12/22/2019	U	7,987
107492	40890	O'Hare Airport	12/23/2019	W	8,831
107493	40890	O'Hare Airport	12/24/2019	W	7,486
107494	40890	O'Hare Airport	12/25/2019	U	7,049
107495	40890	O'Hare Airport	12/26/2019	W	11,547
107496	40890	O'Hare Airport	12/27/2019	W	11,562
107497	40890	O'Hare Airport	12/28/2019	A	10,084
107498	40890	O'Hare Airport	12/29/2019	U	10,802
107499	40890	O'Hare Airport	12/30/2019	W	10,352
107500	40890	O'Hare Airport	12/31/2019	W	8,745
111949	40890	O'Hare Airport	01/01/2020	U	8,750
111950	40890	O'Hare Airport	01/02/2020	W	9,782
111951	40890	O'Hare Airport	01/03/2020	W	8,915
111952	40890	O'Hare Airport	01/04/2020	A	7,667
111953	40890	O'Hare Airport	01/05/2020	U	8,429
111954	40890	O'Hare Airport	01/06/2020	W	9,458
111955	40890	O'Hare Airport	01/07/2020	W	8,407
111956	40890	O'Hare Airport	01/08/2020	W	8,224
111957	40890	O'Hare Airport	01/09/2020	W	9,548
111958	40890	O'Hare Airport	01/10/2020	W	9,484
111959	40890	O'Hare Airport	01/11/2020	A	6,140
111960	40890	O'Hare Airport	01/12/2020	U	8,648
111961	40890	O'Hare Airport	01/13/2020	W	9,471
111962	40890	O'Hare Airport	01/14/2020	W	8,154
111963	40890	O'Hare Airport	01/15/2020	W	8,008
111964	40890	O'Hare Airport	01/16/2020	W	9,131
111965	40890	O'Hare Airport	01/17/2020	W	11,557
111966	40890	O'Hare Airport	01/18/2020	A	8,042
111967	40890	O'Hare Airport	01/19/2020	U	7,142
111968	40890	O'Hare Airport	01/20/2020	W	9,566
111969	40890	O'Hare Airport	01/21/2020	W	9,241
111970	40890	O'Hare Airport	01/22/2020	W	8,213
111971	40890	O'Hare Airport	01/23/2020	W	8,911
111972	40890	O'Hare Airport	01/24/2020	W	9,867
111973	40890	O'Hare Airport	01/25/2020	A	6,933
111974	40890	O'Hare Airport	01/26/2020	U	8,123
111975	40890	O'Hare Airport	01/27/2020	W	8,992
111976	40890	O'Hare Airport	01/28/2020	W	7,926
111977	40890	O'Hare Airport	01/29/2020	W	7,802
111978	40890	O'Hare Airport	01/30/2020	W	8,739
111979	40890	O'Hare Airport	01/31/2020	W	9,256
116265	40890	O'Hare Airport	02/01/2020	A	6,961
116266	40890	O'Hare Airport	02/02/2020	U	7,978
116267	40890	O'Hare Airport	02/03/2020	W	9,120
116268	40890	O'Hare Airport	02/04/2020	W	7,816
116269	40890	O'Hare Airport	02/05/2020	W	8,016
116270	40890	O'Hare Airport	02/06/2020	W	8,511
116271	40890	O'Hare Airport	02/07/2020	W	9,283
116272	40890	O'Hare Airport	02/08/2020	A	7,015
116273	40890	O'Hare Airport	02/09/2020	U	7,668
116274	40890	O'Hare Airport	02/10/2020	W	9,523
116275	40890	O'Hare Airport	02/11/2020	W	8,407
116276	40890	O'Hare Airport	02/12/2020	W	8,237
116277	40890	O'Hare Airport	02/13/2020	W	9,036
116278	40890	O'Hare Airport	02/14/2020	W	10,636
116279	40890	O'Hare Airport	02/15/2020	A	7,409
116280	40890	O'Hare Airport	02/16/2020	U	8,184
116281	40890	O'Hare Airport	02/17/2020	W	9,540
116282	40890	O'Hare Airport	02/18/2020	W	9,210
116283	40890	O'Hare Airport	02/19/2020	W	8,599
116284	40890	O'Hare Airport	02/20/2020	W	9,259
116285	40890	O'Hare Airport	02/21/2020	W	9,679
116286	40890	O'Hare Airport	02/22/2020	A	7,116
116287	40890	O'Hare Airport	02/23/2020	U	8,548
116288	40890	O'Hare Airport	02/24/2020	W	9,338
116289	40890	O'Hare Airport	02/25/2020	W	8,078
116290	40890	O'Hare Airport	02/26/2020	W	8,051
116291	40890	O'Hare Airport	02/27/2020	W	9,105
116292	40890	O'Hare Airport	02/28/2020	W	10,072
116293	40890	O'Hare Airport	02/29/2020	A	7,510
120379	40890	O'Hare Airport	03/01/2020	U	8,696
120380	40890	O'Hare Airport	03/02/2020	W	9,597
120381	40890	O'Hare Airport	03/03/2020	W	8,442
120382	40890	O'Hare Airport	03/04/2020	W	8,325
120383	40890	O'Hare Airport	03/05/2020	W	9,327
120384	40890	O'Hare Airport	03/06/2020	W	9,802
120385	40890	O'Hare Airport	03/07/2020	A	7,521
120386	40890	O'Hare Airport	03/08/2020	U	8,927
120387	40890	O'Hare Airport	03/09/2020	W	9,215
120388	40890	O'Hare Airport	03/10/2020	W	8,168
120389	40890	O'Hare Airport	03/11/2020	W	7,749
120390	40890	O'Hare Airport	03/12/2020	W	8,430
120391	40890	O'Hare Airport	03/13/2020	W	8,556
120392	40890	O'Hare Airport	03/14/2020	A	5,717
120393	40890	O'Hare Airport	03/15/2020	U	6,149
120394	40890	O'Hare Airport	03/16/2020	W	6,138
120395	40890	O'Hare Airport	03/17/2020	W	5,282
120396	40890	O'Hare Airport	03/18/2020	W	4,983
120397	40890	O'Hare Airport	03/19/2020	W	4,924
120398	40890	O'Hare Airport	03/20/2020	W	4,312
120399	40890	O'Hare Airport	03/21/2020	A	3,499
120400	40890	O'Hare Airport	03/22/2020	U	3,139
120401	40890	O'Hare Airport	03/23/2020	W	3,253
120402	40890	O'Hare Airport	03/24/2020	W	3,233
120403	40890	O'Hare Airport	03/25/2020	W	2,987
120404	40890	O'Hare Airport	03/26/2020	W	2,917
120405	40890	O'Hare Airport	03/27/2020	W	2,744
120406	40890	O'Hare Airport	03/28/2020	A	2,307
120407	40890	O'Hare Airport	03/29/2020	U	2,282
120408	40890	O'Hare Airport	03/30/2020	W	2,530
120409	40890	O'Hare Airport	03/31/2020	W	2,343
124731	40890	O'Hare Airport	04/01/2020	W	2,270
124732	40890	O'Hare Airport	04/02/2020	W	2,233
124733	40890	O'Hare Airport	04/03/2020	W	2,131
124734	40890	O'Hare Airport	04/04/2020	A	1,902
124735	40890	O'Hare Airport	04/05/2020	U	1,892
124736	40890	O'Hare Airport	04/06/2020	W	2,075
124737	40890	O'Hare Airport	04/07/2020	W	2,050
124738	40890	O'Hare Airport	04/08/2020	W	1,956
124739	40890	O'Hare Airport	04/09/2020	W	1,998
124740	40890	O'Hare Airport	04/10/2020	W	1,975
124741	40890	O'Hare Airport	04/11/2020	A	1,692
124742	40890	O'Hare Airport	04/12/2020	U	1,654
124743	40890	O'Hare Airport	04/13/2020	W	1,832
124744	40890	O'Hare Airport	04/14/2020	W	1,804
124745	40890	O'Hare Airport	04/15/2020	W	1,795
124746	40890	O'Hare Airport	04/16/2020	W	1,736
124747	40890	O'Hare Airport	04/17/2020	W	1,800
124748	40890	O'Hare Airport	04/18/2020	A	1,552
124749	40890	O'Hare Airport	04/19/2020	U	1,555
124750	40890	O'Hare Airport	04/20/2020	W	1,704
124751	40890	O'Hare Airport	04/21/2020	W	1,647
124752	40890	O'Hare Airport	04/22/2020	W	1,690
124753	40890	O'Hare Airport	04/23/2020	W	1,697
124754	40890	O'Hare Airport	04/24/2020	W	1,723
124755	40890	O'Hare Airport	04/25/2020	A	1,516
124756	40890	O'Hare Airport	04/26/2020	U	1,486
124757	40890	O'Hare Airport	04/27/2020	W	1,710
124758	40890	O'Hare Airport	04/28/2020	W	1,654
124759	40890	O'Hare Airport	04/29/2020	W	1,705
124760	40890	O'Hare Airport	04/30/2020	W	1,764
129102	40890	O'Hare Airport	05/01/2020	W	1,736
129103	40890	O'Hare Airport	05/02/2020	A	1,377
129104	40890	O'Hare Airport	05/03/2020	U	1,481
129105	40890	O'Hare Airport	05/04/2020	W	1,658
129106	40890	O'Hare Airport	05/05/2020	W	1,494
129107	40890	O'Hare Airport	05/06/2020	W	1,545
129108	40890	O'Hare Airport	05/07/2020	W	1,685
129109	40890	O'Hare Airport	05/08/2020	W	1,717
129110	40890	O'Hare Airport	05/09/2020	A	1,354
129111	40890	O'Hare Airport	05/10/2020	U	1,506
129112	40890	O'Hare Airport	05/11/2020	W	1,762
129113	40890	O'Hare Airport	05/12/2020	W	1,547
129114	40890	O'Hare Airport	05/13/2020	W	1,698
129115	40890	O'Hare Airport	05/14/2020	W	1,697
129116	40890	O'Hare Airport	05/15/2020	W	1,530
129117	40890	O'Hare Airport	05/16/2020	A	1,385
129118	40890	O'Hare Airport	05/17/2020	U	1,567
129119	40890	O'Hare Airport	05/18/2020	W	1,646
129120	40890	O'Hare Airport	05/19/2020	W	1,557
129121	40890	O'Hare Airport	05/20/2020	W	1,687
129122	40890	O'Hare Airport	05/21/2020	W	1,801
129123	40890	O'Hare Airport	05/22/2020	W	1,856
129124	40890	O'Hare Airport	05/23/2020	A	1,453
129125	40890	O'Hare Airport	05/24/2020	U	1,625
129126	40890	O'Hare Airport	05/25/2020	U	1,939
129127	40890	O'Hare Airport	05/26/2020	W	1,668
129128	40890	O'Hare Airport	05/27/2020	W	1,799
129129	40890	O'Hare Airport	05/28/2020	W	1,903
129130	40890	O'Hare Airport	05/29/2020	W	1,871
129131	40890	O'Hare Airport	05/30/2020	A	1,355
129132	40890	O'Hare Airport	05/31/2020	U	857
133454	40890	O'Hare Airport	06/01/2020	W	907
133455	40890	O'Hare Airport	06/02/2020	W	1,026
133456	40890	O'Hare Airport	06/03/2020	W	1,434
133457	40890	O'Hare Airport	06/04/2020	W	1,664
133458	40890	O'Hare Airport	06/05/2020	W	1,816
133459	40890	O'Hare Airport	06/06/2020	A	1,351
133460	40890	O'Hare Airport	06/07/2020	U	1,667
133461	40890	O'Hare Airport	06/08/2020	W	1,915
133462	40890	O'Hare Airport	06/09/2020	W	1,802
133463	40890	O'Hare Airport	06/10/2020	W	1,660
133464	40890	O'Hare Airport	06/11/2020	W	2,042
133465	40890	O'Hare Airport	06/12/2020	W	2,120
133466	40890	O'Hare Airport	06/13/2020	A	1,654
133467	40890	O'Hare Airport	06/14/2020	U	1,935
133468	40890	O'Hare Airport	06/15/2020	W	2,259
133469	40890	O'Hare Airport	06/16/2020	W	2,053
133470	40890	O'Hare Airport	06/17/2020	W	1,797
133471	40890	O'Hare Airport	06/18/2020	W	2,216
133472	40890	O'Hare Airport	06/19/2020	W	2,258
133473	40890	O'Hare Airport	06/20/2020	A	1,685
133474	40890	O'Hare Airport	06/21/2020	U	2,075
133475	40890	O'Hare Airport	06/22/2020	W	2,392
133476	40890	O'Hare Airport	06/23/2020	W	2,304
133477	40890	O'Hare Airport	06/24/2020	W	2,108
133478	40890	O'Hare Airport	06/25/2020	W	2,472
133479	40890	O'Hare Airport	06/26/2020	W	2,381
133480	40890	O'Hare Airport	06/27/2020	A	1,856
133481	40890	O'Hare Airport	06/28/2020	U	2,220
133482	40890	O'Hare Airport	06/29/2020	W	2,556
133483	40890	O'Hare Airport	06/30/2020	W	2,419
135332	40890	O'Hare Airport	01/01/2015	U	7,403
135524	40890	O'Hare Airport	04/18/2008	W	9,998
135553	40890	O'Hare Airport	01/10/2014	W	8,177
135570	40890	O'Hare Airport	12/29/2002	U	8,445
135586	40890	O'Hare Airport	06/24/2011	W	11,815
135589	40890	O'Hare Airport	01/31/2013	W	7,785
135743	40890	O'Hare Airport	01/24/2006	W	7,830
135967	40890	O'Hare Airport	05/18/2001	W	10,738
136047	40890	O'Hare Airport	11/07/2017	W	10,167
136071	40890	O'Hare Airport	04/01/2008	W	8,559
136479	40890	O'Hare Airport	05/23/2003	W	10,004
136616	40890	O'Hare Airport	05/11/2017	W	11,575
136659	40890	O'Hare Airport	10/30/2013	W	8,784
137274	40890	O'Hare Airport	01/17/2006	W	8,144
137293	40890	O'Hare Airport	08/12/2006	A	7,738
137338	40890	O'Hare Airport	01/14/2014	W	7,995
137663	40890	O'Hare Airport	03/22/2001	W	8,714
137762	40890	O'Hare Airport	11/19/2006	U	7,941
137851	40890	O'Hare Airport	08/21/2010	A	8,126
137915	40890	O'Hare Airport	04/03/2005	U	6,933
138480	40890	O'Hare Airport	04/08/2002	W	7,915
